9.470372476780859472e+00,6.675620952479288661e-01
9.431798227493965570e+00,6.569778006586528551e-01
9.393220837258988709e+00,6.464049598550499764e-01
9.354731957485309835e+00,6.355143155321754111e-01
9.356923300639230945e+00,5.955743854473372068e-01
9.352145856291345538e+00,5.558607098997018214e-01
9.353246641866908462e+00,5.158758593795781389e-01
9.354345775494834925e+00,4.758909634153773438e-01
9.355417950738907251e+00,4.359053354942604708e-01
9.356431857958142473e+00,3.959181876571017944e-01
9.357390238024935414e+00,3.559296704596915939e-01
9.357626332015657411e+00,3.159303672204157309e-01
9.357848121226687965e+00,2.759309821058184009e-01
9.358069070013140589e+00,2.359315923400511494e-01
9.358298147993428628e+00,1.959322483044429186e-01
9.358540368214431027e+00,1.559329816941094349e-01
9.365724708320907865e+00,1.165834549214218030e-01
9.379632875774175815e+00,7.907928344554651656e-02
9.399842277944040703e+00,4.456001253875169904e-02
9.425030440060988113e+00,1.348660768556003697e-02
9.450218602372398635e+00,-1.758679701000000206e-02
9.475406776190849811e+00,-4.866019237792656299e-02
9.500594973739156401e+00,-7.973356851035713622e-02
9.525783208043330674e+00,-1.108069148483046412e-01
9.550971489699113803e+00,-1.418802228027045143e-01
9.576159765718228911e+00,-1.729535353262335040e-01
9.601348037453302453e+00,-2.040268513224396396e-01
9.626536306090853756e+00,-2.351001698295218101e-01
9.651724572606269703e+00,-2.661734900568230588e-01
9.676912837752622565e+00,-2.972468113938972478e-01
9.702101102075962658e+00,-3.283201333981102810e-01
9.727289365947244804e+00,-3.593934557687651909e-01
9.752477629601086662e+00,-3.904667783156784977e-01
9.777665893173978162e+00,-4.215401009282117584e-01
9.802854156737085489e+00,-4.526134235486756752e-01
9.828042420321470019e+00,-4.836867461518920552e-01
9.853230683935940704e+00,-5.147600687307207767e-01
9.878418947578554210e+00,-5.458333912867369131e-01
9.903607211243357966e+00,-5.769067138247647719e-01
9.928795474923902020e+00,-6.079800363500343918e-01
9.953983738614738286e+00,-6.390533588669606857e-01
9.979172002311843315e+00,-6.701266813788049337e-01
1.000436026601251882e+01,-7.012000038877546082e-01
1.002954852971509325e+01,-7.322733263951654026e-01
1.005473679341860560e+01,-7.633466489018161383e-01
1.007992505712254605e+01,-7.944199714081203734e-01
1.010511332082666236e+01,-8.254932939142811676e-01
1.013030158453084439e+01,-8.565666164203886712e-01
1.015548984823504775e+01,-8.876399389264789663e-01
1.018067811193925820e+01,-9.187132614325640434e-01
1.020586637564347043e+01,-9.497865839386476772e-01
1.023105463934768267e+01,-9.808599064447311999e-01
1.025624290305189490e+01,-1.011933228950814723e+00
1.028143116675610713e+01,-1.043006551456898245e+00
1.030661943046031936e+01,-1.074079873962981768e+00
1.033180769416453160e+01,-1.105153196469065291e+00
1.035699595786874383e+01,-1.136226518975148814e+00
1.038218422157295606e+01,-1.167299841481232336e+00
1.040737248527716829e+01,-1.198373163987315859e+00
1.043256074898137875e+01,-1.229446486493400492e+00
1.045197052053496201e+01,-1.264421631500072030e+00
1.046501204385108252e+01,-1.302235896924579528e+00
1.047128905884310690e+01,-1.341740315446940945e+00
1.047061084158682576e+01,-1.381734565300554607e+00
1.046827214741970025e+01,-1.421666138142012370e+00
1.046593345207146264e+01,-1.461597710914295467e+00
1.046359475730880639e+01,-1.501529283720874464e+00
1.046125606282682163e+01,-1.541460856543891644e+00
1.045891736843898379e+01,-1.581392429372422859e+00
1.045657867406962360e+01,-1.621324002202036318e+00
1.045423997970183194e+01,-1.661255575031741705e+00
1.045190128533407403e+01,-1.701187147861449089e+00
1.044956259096631612e+01,-1.741118720691156474e+00
1.044722389659855821e+01,-1.781050293520863859e+00
1.044488520223080030e+01,-1.820981866350571243e+00
1.044254650786304239e+01,-1.860913439180278628e+00
1.044020781349528448e+01,-1.900845012009986013e+00
1.043786911912752657e+01,-1.940776584839693397e+00
1.043553042475976866e+01,-1.980708157669400782e+00
1.047453428385770913e+01,-1.989579401971524053e+00
1.046746338624597072e+01,-2.028949471910048263e+00
1.050640097552662766e+01,-2.038107208585166585e+00
1.049920752275472857e+01,-2.077455070499360623e+00
1.053815178087952731e+01,-2.086584405585175439e+00
1.053115298924761944e+01,-2.125967357679871661e+00
1.049146629233646344e+01,-2.120970750002458161e+00
1.049457520090743756e+01,-2.081091749419478276e+00
1.053456265687258941e+01,-2.082093430723623850e+00
1.053763509658642583e+01,-2.042211603857182034e+00
1.057762476249065031e+01,-2.043120790784305640e+00
1.058069394041449129e+01,-2.003238712768336871e+00
1.054104431159959354e+01,-1.997956011296468048e+00
1.053365971009014679e+01,-2.037268447758059597e+00
1.049403039888036027e+01,-2.031835428980446778e+00
1.048662526203167289e+01,-2.071144002450520993e+00
1.044696111946797146e+01,-2.065971402070986063e+00
1.040700135172495067e+01,-2.067764991188894008e+00
1.036796011612486446e+01,-2.076470272506496961e+00
1.033102366085560320e+01,-2.091822740456044993e+00
1.029707665638003888e+01,-2.112979320688588292e+00
1.026355412335216677e+01,-2.134802239361286880e+00
1.023047577339496961e+01,-2.157292743226456810e+00
1.019784237130327753e+01,-2.180424130299478680e+00
1.016563393672193172e+01,-2.204143673756702171e+00
1.013380970784393043e+01,-2.228376264545153251e+00
1.010230998960707360e+01,-2.253029210636821045e+00
1.007105958433445103e+01,-2.277997433847471331e+00
1.003997226485994965e+01,-2.303168420476729317e+00
1.000895565249692787e+01,-2.328426483694680194e+00
9.977916067548338930e+00,-2.353656310610837910e+00
9.946792311400608710e+00,-2.378782229564313511e+00
9.915586444320259929e+00,-2.403806095368053342e+00
9.884300471974665214e+00,-2.428729737445220582e+00
9.852936349400604144e+00,-2.453554962825049035e+00
9.821495983081629078e+00,-2.478283556916276886e+00
9.789981231399444539e+00,-2.502917282302629776e+00
9.758393908083551338e+00,-2.527457881434216347e+00
9.726735776203090822e+00,-2.551907067225145376e+00
9.695008558574453872e+00,-2.576266534820828902e+00
9.663213933232613684e+00,-2.600537954214264591e+00
