6.130168625932879145e+00,-4.715110155154744298e+00
-8.365772984973819604e+00,4.531758984560290138e-01
-8.365772984973819604e+00,4.531758984560290138e-01
-8.365772984973819604e+00,4.531758984560290138e-01
-8.365772984973819604e+00,4.531758984560290138e-01
-8.365772984973819604e+00,4.531758984560290138e-01
9.328258634551916728e+00,3.572923321615248948e-01
9.328258634551916728e+00,3.572923321615248948e-01
9.328258634551916728e+00,3.572923321615248948e-01
9.328258634551916728e+00,3.572923321615248948e-01
9.328258634551916728e+00,3.572923321615248948e-01
9.362182138358900119e+00,1.559870844726405914e-01
9.362182138358900119e+00,1.559870844726405914e-01
9.362182138358900119e+00,1.559870844726405914e-01
9.362182138358900119e+00,1.559870844726405914e-01
9.362182138358900119e+00,1.559870844726405914e-01
9.359751469319444794e+00,-4.406335135755799076e-02
9.405162107793671566e+00,-4.724967115319479660e+00
9.404836294064288893e+00,-4.684968442273818034e+00
9.404624683542680330e+00,-4.644969002015395532e+00
9.404583891359948211e+00,-4.604969022815428303e+00
9.404760975216268193e+00,-4.564969414801001157e+00
9.405160812748180277e+00,-4.524971413226571926e+00
9.405788448424283743e+00,-4.484976337611465524e+00
9.406649100899731053e+00,-4.444985597716878623e+00
9.407748170743719385e+00,-4.405000699999390257e+00
9.409091248530657481e+00,-4.365023254582527379e+00
9.410684122779738203e+00,-4.325054982770669021e+00
9.412532789399580935e+00,-4.285097725210512465e+00
9.414643461096753541e+00,-4.245153450714825638e+00
9.417022577259661631e+00,-4.205224265821024154e+00
9.419676814339831949e+00,-4.165312425152843723e+00
9.422613096752616713e+00,-4.125420342660294004e+00
9.425838608319111245e+00,-4.085550603820737869e+00
9.429360804270420005e+00,-4.045705978892391919e+00
9.433187423834443308e+00,-4.005889437320926838e+00
9.437326503423873802e+00,-3.966104163410189898e+00
9.441786390442034715e+00,-3.926353573379534723e+00
9.446575757720347966e+00,-3.886641333942889798e+00
9.451703618597512957e+00,-3.846971382558694419e+00
9.457179342644501219e+00,-3.807347949515087038e+00
9.463012671501058293e+00,-3.767775581953223263e+00
9.469213722067037153e+00,-3.728259167998030144e+00
9.475792948269155858e+00,-3.688803955635385989e+00
9.482761136902922772e+00,-3.649415577309231828e+00
9.490129522003625695e+00,-3.610100098156514559e+00
9.497909914469628845e+00,-3.570864075255677950e+00
9.506114745050512127e+00,-3.531714608399294963e+00
9.514757035982663425e+00,-3.492659380740964270e+00
9.523850355121897593e+00,-3.453706697302822981e+00
9.533408792614828542e+00,-3.414865530061173882e+00
9.543446953072589167e+00,-3.376145569645075284e+00
9.553979977592689465e+00,-3.337557289112522696e+00
9.565025391336154925e+00,-3.299112538687586138e+00
9.576597274659105707e+00,-3.260822964174932892e+00
9.588712542190751975e+00,-3.222701837583020090e+00
9.601388757673374741e+00,-3.184763551366611711e+00
9.614644137461528572e+00,-3.147023719535086084e+00
9.628497549521128462e+00,-3.109499287836432035e+00
9.642968508074169165e+00,-3.072208654179223064e+00
9.658077162454935305e+00,-3.035171800063321879e+00
9.673844277981350714e+00,-2.998410433549321574e+00
9.690220899285316492e+00,-2.961916512484759512e+00
9.707141221957380495e+00,-2.925671475849749292e+00
9.724521800227616808e+00,-2.889644881520113007e+00
9.742260560346847953e+00,-2.853793293139228471e+00
9.760346999125140144e+00,-2.818115839021549718e+00
9.778803410730974477e+00,-2.782628364179910108e+00
9.797626741270859085e+00,-2.747334140468568275e+00
9.816612237472618574e+00,-2.712126883631759799e+00
