-9.066570765824602418e+00,-4.991490515442524867e+00
-9.045963928683669053e+00,-5.025774013849878763e+00
-9.019716888679733202e+00,-5.055958329164820242e+00
-8.988627148841672465e+00,-5.081126326240505087e+00
-8.953639355182298587e+00,-5.100513288221410590e+00
-8.915816594107273119e+00,-5.113530152078022972e+00
-8.876308091072621309e+00,-5.119781406988908934e+00
-8.836314291950783328e+00,-5.119077111736889840e+00
-8.797050388090235984e+00,-5.111438665976806739e+00
-8.759709393341289285e+00,-5.097098160017840662e+00
-8.730418312765818811e+00,-5.124338435323374519e+00
-8.696842005355037486e+00,-5.146078526874624970e+00
-8.660000670219192287e+00,-5.161657872990824458e+00
-8.621013712683771146e+00,-5.170603103123762700e+00
-8.581065731725134427e+00,-5.172642420982354494e+00
-8.541370526530055685e+00,-5.167713862925411128e+00
-8.501920406598470592e+00,-5.161104170240911060e+00
-8.462470330166963706e+00,-5.154494217930318811e+00
-8.423020255548902213e+00,-5.147884254796585068e+00
-8.383570180967948815e+00,-5.141274291441376043e+00
-8.344120106387794777e+00,-5.134664328081396611e+00
-8.304935238821476773e+00,-5.126630265982425882e+00
-8.265750371255158768e+00,-5.118596203883455154e+00
-8.226565503688840764e+00,-5.110562141784484425e+00
-8.187380636122522759e+00,-5.102528079685513696e+00
-8.165405359330325297e+00,-5.135950934289905234e+00
-8.137960118576300417e+00,-5.165050053863417645e+00
-8.105878823612796324e+00,-5.188941276382674772e+00
-8.070136248353362518e+00,-5.206898679140970820e+00
-8.031818412860639356e+00,-5.218376635542379738e+00
-7.992089585176314515e+00,-5.223026393689770508e+00
-7.952156905625819228e+00,-5.220706673034725576e+00
-7.913233708470383654e+00,-5.211487957115513936e+00
-7.875203792954232895e+00,-5.199089347280762219e+00
-7.837175044929975520e+00,-5.186687157002123350e+00
-7.799146615470057498e+00,-5.174283989954469476e+00
-7.761667375350456588e+00,-5.160308777610561393e+00
-7.724188150554886612e+00,-5.146333524170170648e+00
-7.686708925759949906e+00,-5.132358270728082594e+00
-7.649229700965013201e+00,-5.118383017285994541e+00
-7.611750476170076496e+00,-5.104407763843906487e+00
-7.585395312858817185e+00,-5.134497718427402546e+00
-7.554215477918480914e+00,-5.159554012907899612e+00
-7.519158354855972171e+00,-5.178815324456704339e+00
-7.481289136615785651e+00,-5.191696407869100582e+00
-7.441758460231399752e+00,-5.197805877943745934e+00
-7.401767445301267401e+00,-5.196958101523962981e+00
-7.362531198577610070e+00,-5.189178837867271632e+00
-7.325241893562628448e+00,-5.174704455963382799e+00
-7.289979658119341899e+00,-5.155821268956359837e+00
-7.254717422696547402e+00,-5.136938081911069709e+00
-7.220429329228656989e+00,-5.116338891481898798e+00
-7.186141235760766577e+00,-5.095739701052727888e+00
-7.154758055786400561e+00,-5.120540830355575501e+00
-7.119544985925946534e+00,-5.139515542764535816e+00
-7.081571957488440816e+00,-5.152087301244731243e+00
-7.041992761727676964e+00,-5.157874119276357305e+00
-7.002009992478806844e+00,-5.156700167321794481e+00
-6.962838505953199864e+00,-5.148601115317133825e+00
-6.925668507947207786e+00,-5.133823048859218474e+00
-6.891629390041316583e+00,-5.112814992019310445e+00
-6.858635995793735063e+00,-5.135429941411772781e+00
-6.822216800590497066e+00,-5.151972076121309918e+00
-6.783478383248851884e+00,-5.161938771755496091e+00
-6.743597790977139184e+00,-5.165027195310877950e+00
-6.703786775390982555e+00,-5.161143506600542885e+00
-6.665254974053620884e+00,-5.150405709540712529e+00
-6.629173156250657506e+00,-5.133140066661463052e+00
-6.596637649757755462e+00,-5.109871185784843561e+00
-6.567074139107925923e+00,-5.082926820176104421e+00
-6.537989914425269333e+00,-5.055465795530095008e+00
-6.510473001595586062e+00,-5.026434441646343565e+00
-6.483187205915879048e+00,-4.997185760408973998e+00
-6.455945228171482420e+00,-4.967896263168942284e+00
-6.428705406034231018e+00,-4.938604761160152457e+00
-6.401465611341538242e+00,-4.909313233629141848e+00
-6.375929637261819494e+00,-4.878525021147740226e+00
-6.349099711508749522e+00,-4.848857613372796749e+00
-6.322532752884065133e+00,-4.818954491304452858e+00
-6.296176806739972598e+00,-4.788865222405894961e+00
-6.269888333916460610e+00,-4.758716985366103103e+00
-6.243385381710123916e+00,-4.728757120140294035e+00
-6.216314745237865758e+00,-4.699309189126607222e+00
-6.194768952117598815e+00,-4.665607871662468042e+00
-6.228735162090377031e+00,-4.686733604314500035e+00
-6.258516904035105632e+00,-4.713436560082310045e+00
-6.283209274793081889e+00,-4.744905383167240309e+00
-6.302062009173766910e+00,-4.780183909303848289e+00
-6.314502276382948587e+00,-4.818200218327268303e+00
-6.320152085196554914e+00,-4.857799203925003972e+00
-6.307711817987372349e+00,-4.819782894901583958e+00
-6.288859083606686440e+00,-4.784504368764976867e+00
-6.264166712848709295e+00,-4.753035545680047491e+00
-6.235008767934601792e+00,-4.725652809359769613e+00
-6.205242204240228432e+00,-4.698932934999495714e+00
-6.174474181826547614e+00,-4.673372637725183409e+00
-6.143953598691595630e+00,-4.647517386709141718e+00
-6.111023953918437890e+00,-4.624809711902732268e+00
-6.081154658471980667e+00,-4.598204727604066733e+00
-6.052394526001311448e+00,-4.570404461773151183e+00
-6.023637562077905017e+00,-4.542600918367536877e+00
-6.043478737070172357e+00,-4.507868688739621987e+00
-6.056987291650232308e+00,-4.470218735842473201e+00
-6.063752775222828184e+00,-4.430795034443074876e+00
-6.063569621993107006e+00,-4.390795453759092304e+00
-6.056443396979273253e+00,-4.351435360808843633e+00
-6.042590626922328845e+00,-4.313910692099454103e+00
-6.022432221230614502e+00,-4.279361615701260391e+00
-5.996580682860426670e+00,-4.248837887817944470e+00
-5.966663124304062649e+00,-4.222287187450034729e+00
-5.937378892632789729e+00,-4.195039549471244023e+00
-5.908740297721200463e+00,-4.167114097254853711e+00
-5.880729364843909401e+00,-4.138559104007719647e+00
-5.897291112142913683e+00,-4.102148823503390496e+00
-5.907278670428483203e+00,-4.063415779735925604e+00
-5.910388572796059670e+00,-4.023536856640333781e+00
-5.906526326435891150e+00,-3.983723755115165410e+00
